Rented Price;Rented Date;County;Property Type;Furnished;Bedrooms;Full Baths;Half baths;Garage;Square feet;Waterfront Property (Y/N);Pool YN;Year Built;List Date;Address;Map Coordinates;List Price;Original List Price;ADOM;ML#;Style,,,
$2.900 ;23.05.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;1.500;No;No;2022;19.12.2022;12371 NW 23rd Court, Miami, FL 33167;;$2.900 ;$3.300 ;163;A11317588;R70-Townhouse/Villa-Annual,
$2.950 ;17.04.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;1.500;No;No;2022;21.12.2022;12429 NW 23rd Court, Miami, FL 33167;;$3.050 ;$3.300 ;117;A11318332;R70-Townhouse/Villa-Annual,
$2.950 ;23.05.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;1.500;No;No;2022;10.01.2023;12327 NW 23rd Court, Miami, FL 33167;;$2.900 ;$3.290 ;126;A11325384;R70-Townhouse/Villa-Annual,
$3.000 ;20.04.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;1.500;No;No;2022;10.01.2023;12440 NW 23rd Court, Miami, FL 33167;;$3.150 ;$3.300 ;105;A11325363;R70-Townhouse/Villa-Annual,
$3.200 ;1.04.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.500;No;No;2022;24.10.2022;1323 NW 27 AVE Unit#1323, Pompano Beach, FL 33069;;$3.200 ;$2.750 ;161;A11291982;R70-Townhouse/Villa-Annual,
$3.200 ;11.08.2023;Palm Beach;Townhouse;Unfurnished;3;2;1;1;1.500;No;No;2021;13.06.2023;1350 Crystal Way Unit#107, Delray Beach, FL 33444;;$3.200 ;$3.400 ;38;R10897062;R70-Townhouse/Villa-Annual,
$3.350 ;1.09.2022;Palm Beach;Townhouse;Unfurnished;3;2;1;1;1.500;No;No;2022;25.05.2022;1285 Crystal Way  Unit#102, Delray Beach, FL 33444;;$3.200 ;$4.200 ;69;R10803151;R70-Townhouse/Villa-Annual,
$3.650 ;30.08.2023;Palm Beach;Townhouse;Unfurnished;3;2;1;1;1.500;No;No;2022;18.07.2023;1285 Crystal Way Unit#102, Delray Beach, FL 33444;;$3.350 ;$3.350 ;43;R10905029;R70-Townhouse/Villa-Annual,
$5.995 ;15.06.2022;Broward;Condo;Unfurnished;2;2;1;1;1.501;No;Yes;2020;22.04.2022;100 E Las Olas Boulavard Unit#1902, Fort Lauderdale, FL 33301;;$5.995 ;$5.995 ;5;F10327613;R62-Condo/Co-Op-Annual,
$6.500 ;1.08.2023;Broward;Condo;Unfurnished;2;2;1;1;1.501;No;Yes;2020;1.06.2023;100 E Las Olas Boulavard Unit#1902, Fort Lauderdale, FL 33301;;$7.995 ;$7.995 ;43;F10383275;R62-Condo/Co-Op-Annual,
$3.250 ;9.07.2023;Palm Beach;SFH;Unfurnished;3;2;0;2;1.502;No;No;2020;5.06.2023;360 Reigle Avenue, Delray Beach, FL 33444;;$3.250 ;$3.250 ;11;R10894876;R60-Residential-Annual,
$3.250 ;24.08.2022;Palm Beach;SFH;Unfurnished;3;2;0;1;1.502;No;No;2020;28.07.2022;360 Reigle Avenue, Delray Beach, FL 33444;;$3.250 ;$3.250 ;13;R10820278;R60-Residential-Annual,
$3.300 ;1.07.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.503;No;No;2022;19.05.2023;186 SE 5th Ct Unit#186, Deerfield Beach, FL 33441;;$3.300 ;$3.300 ;35;A11389656;R70-Townhouse/Villa-Annual,
$2.800 ;14.09.2021;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;Yes;Yes;2020;13.09.2021;18522 SW 2nd St Unit#18522, Pembroke Pines, FL 33029;;$2.800 ;$2.800 ;;A11092618;R70-Townhouse/Villa-Annual,
$3.200 ;22.11.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;No;No;2020;11.07.2024;176 SW 185th Way, Pembroke Pines, FL 33029;;$3.200 ;$3.600 ;125;A11621497;R70-Townhouse/Villa-Annual,
$3.300 ;17.01.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;Yes;No;2021;17.11.2023;18514 SW 2nd St, Pembroke Pines, FL 33029;;$3.400 ;$3.400 ;22;A11488279;R70-Townhouse/Villa-Annual,
$3.350 ;1.12.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;No;Yes;2020;7.05.2024;195 SW 185th Way Unit#195, Pembroke Pines, FL 33029;;$3.400 ;$3.800 ;146;A11577731;R70-Townhouse/Villa-Annual,
$3.400 ;1.09.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;Yes;Yes;2020;7.06.2022;18522 SW 2nd St, Pembroke Pines, FL 33029;;$3.500 ;$3.800 ;59;A11216534;R70-Townhouse/Villa-Annual,
$3.400 ;1.09.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;Yes;No;2020;28.06.2023;18522 SW 2nd St Unit#18522, Pembroke Pines, FL 33029;;$3.400 ;$3.400 ;15;A11410014;R70-Townhouse/Villa-Annual,
$3.450 ;7.10.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;No;No;2020;13.05.2022;144 SW 185th Way, Pembroke Pines, FL 33029;;$3.450 ;$3.800 ;97;A11204388;R70-Townhouse/Villa-Annual,
$3.800 ;14.06.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.504;No;No;2020;24.03.2022;195 SW 185th Way, Pembroke Pines, FL 33029;;$3.800 ;$3.800 ;25;A11179892;R70-Townhouse/Villa-Annual,
$3.250 ;16.03.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.506;No;No;2021;14.02.2022;1924 SW 5th Blvd Unit#1924, Fort Lauderdale, FL 33312;;$3.500 ;$3.500 ;31;A11160719;R70-Townhouse/Villa-Annual,
$3.295 ;1.12.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.506;No;No;2021;4.10.2023;1924 SW 5th Blvd Unit#1924, Fort Lauderdale, FL 33312;;$3.295 ;$3.295 ;29;A11464115;R70-Townhouse/Villa-Annual,
$3.295 ;1.03.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.506;No;No;2021;31.01.2023;1924 SW 5th Blvd Unit#1924, Fort Lauderdale, FL 33312;;$3.295 ;$3.295 ;8;A11335775;R70-Townhouse/Villa-Annual,
$3.249 ;1.03.2024;Broward;Townhouse;Unfurnished;3;2;1;2;1.507;No;Yes;2023;22.01.2024;215 SW 159th Ter Unit#215, Pembroke Pines, FL 33027;;$3.249 ;$3.299 ;32;A11524093;R62-Condo/Co-Op-Annual,
$3.800 ;28.11.2023;Miami-Dade;Villa;Unfurnished;4;3;0;0;1.512;No;No;2019;14.09.2023;3711 SW 88th Pl Unit#A, Miami, FL 33165;;$3.800 ;$4.700 ;58;A11451862;R70-Townhouse/Villa-Annual,
$3.500 ;1.09.2024;Palm Beach;SFH;Unfurnished;3;2;0;1;1.515;No;No;2020;27.08.2024;1031 Mango Drive, Delray Beach, FL 33444;;$3.500 ;$3.500 ;;R11015771;R60-Residential-Annual,
$3.149 ;20.12.2021;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;20.12.2021;10170 SW 7th St Unit#26-101, Pembroke Pines, FL 33025;;$3.149 ;$3.149 ;;A11157938;R70-Townhouse/Villa-Annual,
$3.224 ;25.06.2024;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;25.06.2024;10170 SW 7th St Unit#01-101, Pembroke Pines, FL 33025;;$3.224 ;$3.224 ;;A11622429;R70-Townhouse/Villa-Annual,
$3.229 ;20.06.2024;Broward;Townhouse;Unfurnished;2;2;1;1;1.516;Yes;Yes;2021;9.05.2024;10170 SW 7th St Unit#33-102, Pembroke Pines, FL 33025;;$3.224 ;$3.300 ;28;A11584703;R70-Townhouse/Villa-Annual,
$3.258 ;22.08.2023;Broward;Townhouse;Unfurnished;2;2;1;1;1.516;Yes;Yes;2021;22.08.2023;10170 SW 7th St Unit#02-107, Pembroke Pines, FL 33025;;$3.258 ;$3.258 ;;A11457000;R70-Townhouse/Villa-Annual,
$3.259 ;12.08.2023;Broward;Townhouse;Unfurnished;2;2;1;1;1.516;Yes;Yes;2021;27.06.2023;10170 SW 7th St Unit#05-106, Pembroke Pines, FL 33025;;$3.394 ;$3.740 ;36;A11410342;R70-Townhouse/Villa-Annual,
$3.259 ;19.02.2022;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;19.02.2022;10170 SW 7th St Unit#15-101, Pembroke Pines, FL 33025;;$3.259 ;$3.259 ;;A11185834;R70-Townhouse/Villa-Annual,
$3.269 ;17.08.2023;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;6.06.2023;10170 SW 7th St Unit#04-103, Pembroke Pines, FL 33025;;$3.258 ;$3.669 ;51;A11399021;R70-Townhouse/Villa-Annual,
$3.293 ;18.09.2023;Broward;Townhouse;Unfurnished;2;2;1;1;1.516;Yes;Yes;2021;18.09.2023;10170 SW 7th St Unit#32-103, Pembroke Pines, FL 33025;;$3.293 ;$3.293 ;;A11497670;R70-Townhouse/Villa-Annual,
$3.355 ;20.06.2024;Broward;Townhouse;Unfurnished;2;2;1;1;1.516;Yes;Yes;2021;20.06.2024;10170 SW 7th St Unit#03-105, Pembroke Pines, FL 33025;;$3.355 ;$3.355 ;;A11622426;R70-Townhouse/Villa-Annual,
$3.523 ;1.11.2022;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;17.10.2022;10170 SW 7th St Unit#02-105, Pembroke Pines, FL 33025;;$3.654 ;$3.654 ;3;A11289777;R70-Townhouse/Villa-Annual,
$3.533 ;23.08.2022;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;21.06.2022;10170 SW 7th St Unit#03-105, Pembroke Pines, FL 33025;;$3.663 ;$3.738 ;7;A11226262;R70-Townhouse/Villa-Annual,
$3.652 ;11.10.2022;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;11.10.2022;10170 SW 7th St Unit#02-101, Pembroke Pines, FL 33025;;$3.652 ;$3.652 ;;A11315455;R70-Townhouse/Villa-Annual,
$3.673 ;27.10.2021;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;13.10.2021;10170 SW 7th St Unit#2-101, Pembroke Pines, FL 33025;;$3.643 ;$3.658 ;10;A11111494;R70-Townhouse/Villa-Annual,
$3.708 ;8.03.2023;Broward;Townhouse;Unfurnished;2;2;1;2;1.516;Yes;Yes;2021;18.01.2023;10170 SW 7th St Unit#03-101, Pembroke Pines, FL 33025;;$3.698 ;$3.693 ;39;A11329187;R70-Townhouse/Villa-Annual,
$7.500 ;5.02.2024;Miami-Dade;Condo;Unfurnished;2;2;1;2;1.519;No;Yes;2021;12.12.2023;3156 SW 27th Ave Unit#201, Miami, FL 33133;;$9.000 ;$9.000 ;14;A11499560;R62-Condo/Co-Op-Annual,
$3.000 ;1.02.2024;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.520;No;No;2021;27.11.2023;14708 SW 181st Ter Unit#0, Miami, FL 33187;;$3.000 ;$3.000 ;69;A11492097;R70-Townhouse/Villa-Annual,
$3.000 ;15.02.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.520;No;No;2021;23.12.2022;18232 SW 148th Rd Unit#18232, Miami, FL 33187;;$3.000 ;$3.000 ;32;A11319098;R70-Townhouse/Villa-Annual,
$3.200 ;18.11.2022;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.520;No;No;2021;12.10.2022;18272 SW 148RD Unit#18272, Miami, FL 33187;;$3.200 ;$3.200 ;8;A11287344;R70-Townhouse/Villa-Annual,
$2.400 ;12.02.2024;Miami-Dade;Villa;Unfurnished;3;2;1;1;1.521;No;No;2023;22.11.2023;29111 SW 162th Ct, Miami, FL 33033;;$2.500 ;$2.700 ;50;A11490192;R70-Townhouse/Villa-Annual,
$2.400 ;1.02.2024;Miami-Dade;Villa;Unfurnished;3;2;1;1;1.521;No;No;2023;22.11.2023;29183 SW 162th Ct, Miami, FL 33033;;$2.400 ;$2.550 ;29;A11490546;R70-Townhouse/Villa-Annual,
$2.500 ;1.04.2024;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.521;No;Yes;2023;27.11.2023;16283 SW 292st, Miami, FL 33033;;$2.500 ;$2.600 ;51;A11491883;R70-Townhouse/Villa-Annual,
$2.500 ;1.12.2024;Miami-Dade;Condo;Unfurnished;3;2;1;2;1.522;No;No;2020;30.08.2024;15520 SW 136 ST Unit#208, Miami, FL 33196;;$2.600 ;$2.800 ;80;A11650712;R62-Condo/Co-Op-Annual,
$2.800 ;12.09.2022;Miami-Dade;Condo;Unfurnished;3;2;1;2;1.522;No;No;2020;6.07.2022;15520 SW 136 ST Unit#208, Miami, FL 33196;;$2.800 ;$3.100 ;55;A11233794;R62-Condo/Co-Op-Annual,
$2.900 ;10.08.2022;Broward;SFH;Unfurnished;3;2;0;0;1.523;No;No;2021;13.07.2022;735 Phippen Waiters Rd, Dania Beach, FL 33004;;$3.000 ;$3.500 ;20;F10338933;R60-Residential-Annual,
$5.029 ;29.05.2023;Miami-Dade;Condo;Unfurnished;3;2;0;2;1.524;No;Yes;2020;4.05.2023;2900 NE 2nd Ave Unit#582, Miami, FL 33137;;$5.029 ;$5.029 ;12;A11382667;R62-Condo/Co-Op-Annual,
$2.750 ;20.06.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;1.524;No;No;2022;15.05.2023;23251 SW 111th Ave Unit#23251, Miami, FL 33032;;$2.800 ;$2.800 ;37;A11387716;R70-Townhouse/Villa-Annual,
$3.100 ;5.03.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;1.524;No;No;2021;2.01.2023;1363 NW 208th Ter, Miami Gardens, FL 33169;;$3.100 ;$3.125 ;50;A11321345;R70-Townhouse/Villa-Annual,
$3.150 ;25.06.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.524;No;Yes;2019;10.05.2024;1602 SW 28th ct Unit#1602, Fort Lauderdale, FL 33315;;$3.250 ;$3.250 ;21;A11585479;R70-Townhouse/Villa-Annual,
$3.487 ;3.01.2024;Miami-Dade;Townhouse;Unfurnished;4;2;1;1;1.524;No;Yes;2021;13.11.2023;1141 NW 208th Ter, Miami Gardens, FL 33169;;$3.600 ;$3.600 ;97;A11486030;R70-Townhouse/Villa-Annual,
$5.395 ;4.01.2022;Palm Beach;Villa;Unfurnished;2;2;0;2;1.525;No;No;2021;7.12.2021;5400 Broken Sound Boulevard Unit#Bh1-2, Boca Raton, FL 33487;;$5.395 ;$4.895 ;28;R10763333;R70-Townhouse/Villa-Annual,
$3.500 ;1.09.2024;Palm Beach;SFH;Unfurnished;3;2;0;1;1.526;No;No;2020;30.07.2024;1029 Mango Drive, Delray Beach, FL 33444;;$3.500 ;$3.500 ;12;R11008510;R60-Residential-Annual,
$6.200 ;30.05.2023;Miami-Dade;Condo;Unfurnished;3;3;0;2;1.527;No;Yes;2020;1.02.2023;545 SW 11th St Unit#308, Miami, FL 33129;;$6.350 ;$7.150 ;91;A11336095;R62-Condo/Co-Op-Annual,
$6.400 ;1.08.2022;Miami-Dade;Condo;Unfurnished;3;3;0;2;1.527;No;Yes;2020;4.05.2022;545 SW 11th St Unit#308, Miami, FL 33129;;$7.000 ;$8.500 ;71;A11198165;R62-Condo/Co-Op-Annual,
$7.000 ;15.02.2024;Miami-Dade;Condo;Unfurnished;3;3;0;0;1.527;No;Yes;2020;19.12.2023;545 SW 11th St Unit#305, Miami, FL 33129;;$7.300 ;$7.300 ;35;A11504806;R62-Condo/Co-Op-Annual,
$3.300 ;1.02.2024;Palm Beach;SFH;Unfurnished;3;2;0;2;1.528;No;No;2023;17.12.2023;1314 SW 22nd Avenue, Delray Beach, FL 33445;;$3.300 ;$4.200 ;39;R10943867;R60-Residential-Annual,
$2.700 ;30.11.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.530;No;Yes;2019;1.08.2023;335 NE 208th Ter, Miami, FL 33179;;$2.700 ;$3.200 ;83;A11428593;R70-Townhouse/Villa-Annual,
$2.800 ;4.11.2022;Miami-Dade;Townhouse;Unfurnished;3;2;0;0;1.530;No;No;2019;26.09.2022;406 NE 208th Ter Unit#406, Miami, FL 33179;;$2.800 ;$2.800 ;7;F10350128;R70-Townhouse/Villa-Annual,
$2.950 ;21.07.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.530;No;No;2019;15.03.2023;382 NE 208th Ter, Miami, FL 33179;;$2.950 ;$2.950 ;129;A11357720;R70-Townhouse/Villa-Annual,
$6.500 ;3.06.2024;Miami-Dade;Condo;Unfurnished;3;3;0;1;1.531;Yes;Yes;2019;19.03.2024;851 NE 1st Ave Unit#1207, Miami, FL 33132;;$7.300 ;$7.300 ;44;A11541485;R62-Condo/Co-Op-Annual,
$7.200 ;6.03.2023;Miami-Dade;Condo;Unfurnished;3;3;0;1;1.531;Yes;Yes;2019;6.01.2023;851 NE 1st Ave Unit#1207, Miami, FL 33132;;$7.250 ;$7.500 ;34;A11323646;R62-Condo/Co-Op-Annual,
$7.900 ;28.12.2021;Miami-Dade;Condo;Unfurnished;3;3;0;1;1.531;Yes;Yes;2019;28.11.2021;851 NE 1st Ave Unit#1207, Miami, FL 33132;;$7.900 ;$7.900 ;12;A11126057;R62-Condo/Co-Op-Annual,
$3.400 ;4.10.2024;Miami-Dade;Condo;Unfurnished;3;2;1;1;1.533;No;Yes;2020;2.08.2024;2505 NE 193rd St Unit#4202, Miami, FL 33180;;$3.100 ;$3.400 ;52;A11633113;R62-Condo/Co-Op-Annual,
$3.400 ;1.12.2022;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;1.533;No;Yes;2020;31.10.2022;2555 NE 193rd St Unit#2226, Miami, FL 33180;;$3.400 ;$3.400 ;12;A11295809;R70-Townhouse/Villa-Annual,
$3.400 ;26.03.2023;Miami-Dade;Condo;Unfurnished;3;2;1;1;1.533;No;Yes;2020;1.02.2023;2505 NE 193rd St Unit#4202, Miami, FL 33180;;$3.400 ;$3.400 ;23;A11336243;R70-Townhouse/Villa-Annual,
$3.950 ;1.01.2022;Miami-Dade;SFH;Unfurnished;3;2;1;0;1.535;No;No;2021;16.11.2021;8848 SW 126 Te, Miami, FL 33176;;$3.950 ;$4.450 ;29;A11125798;R60-Residential-Annual,
$3.050 ;7.03.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.535;No;No;2020;11.09.2023;1004 Rio Court, Deerfield Beach, FL 33064;;$3.095 ;$3.295 ;127;R10918499;R70-Townhouse/Villa-Annual,
$3.200 ;8.09.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.535;No;Yes;2020;1.08.2022;4331 Veleiros Ave Unit#4331, Deerfield Beach, FL 33064;;$3.200 ;$3.200 ;8;A11249468;R70-Townhouse/Villa-Annual,
$3.500 ;29.06.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.535;Yes;Yes;2020;18.05.2023;4322 Veleiros Ave Unit#., Deerfield Beach, FL 33064;;$3.500 ;$3.500 ;43;A11391832;R70-Townhouse/Villa-Annual,
$7.950 ;11.04.2024;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;1.535;No;No;2021;11.03.2024;3374 Perry Frow Dr Unit#B, Miami, FL 33133;;$7.950 ;$7.950 ;15;A11548303;R70-Townhouse/Villa-Annual,
$2.900 ;1.03.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.537;No;No;2023;19.12.2022;12389 NW 23 Court, Miami, FL 33167;;$2.900 ;$3.300 ;49;R10853074;R70-Townhouse/Villa-Annual,
$2.700 ;14.12.2024;Miami-Dade;Townhouse;Unfurnished;3;2;1;2;1.539;No;No;2021;27.08.2024;10073 SW 228th Ter, Miami, FL 33190;;$2.750 ;$2.750 ;91;A11648991;R70-Townhouse/Villa-Annual,
$2.800 ;13.06.2024;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.539;No;No;2022;29.04.2024;10009 SW 228th Ter Unit#., Miami, FL 33190;;$2.800 ;$2.800 ;10;A11577862;R70-Townhouse/Villa-Annual,
$2.895 ;5.01.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;No;2020;21.11.2023;1627 SW 29th St, Fort Lauderdale, FL 33315;;$2.895 ;$2.895 ;7;A11489638;R70-Townhouse/Villa-Annual,
$2.995 ;30.08.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;No;2019;4.07.2023;2835 SW 16th Ter, Fort Lauderdale, FL 33315;;$2.995 ;$3.450 ;35;A11413670;R70-Townhouse/Villa-Annual,
$3.000 ;10.09.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.539;No;No;2021;6.08.2023;18320 SW 148th Rd, Miami, FL 33187;;$3.000 ;$3.000 ;24;A11431337;R70-Townhouse/Villa-Annual,
$3.095 ;7.07.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;No;2020;4.05.2022;1923 SW 5th Rd Unit#1923, Fort Lauderdale, FL 33312;;$3.095 ;$3.395 ;31;A11199256;R70-Townhouse/Villa-Annual,
$3.200 ;15.01.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;No;2021;16.12.2021;538 SW 19th Ter Unit#538, Fort Lauderdale, FL 33312;;$3.200 ;$3.200 ;13;A11137627;R70-Townhouse/Villa-Annual,
$3.200 ;1.09.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;No;2021;18.07.2023;520 SW 19th Way, Fort Lauderdale, FL 33312;;$3.200 ;$3.200 ;11;F10390317;R70-Townhouse/Villa-Annual,
$3.275 ;17.10.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;Yes;2019;19.09.2024;1540 SW 28th St, Fort Lauderdale, FL 33315;;$3.350 ;$3.350 ;12;A11662681;R70-Townhouse/Villa-Annual,
$3.300 ;10.06.2022;Broward;Townhouse;Unfurnished;3;2;1;2;1.539;No;No;2019;13.05.2022;1545 SW 28th St, Fort Lauderdale, FL 33315;;$3.250 ;$3.250 ;4;A11202757;R70-Townhouse/Villa-Annual,
$3.395 ;13.05.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;No;2019;24.03.2022;2835 SW 16th Ter, Fort Lauderdale, FL 33315;;$3.395 ;$3.395 ;13;A11179553;R70-Townhouse/Villa-Annual,
$3.500 ;6.06.2024;Broward;Townhouse;Unfurnished;3;2;1;1;1.539;No;Yes;2019;4.04.2024;1540 SW 28th St, Fort Lauderdale, FL 33315;;$3.600 ;$3.750 ;63;A11563695;R70-Townhouse/Villa-Annual,
$3.100 ;1.10.2023;Broward;Townhouse;Unfurnished;3;2;1;1;1.540;No;No;2021;8.08.2023;521 SW 19th Ter, Fort Lauderdale, FL 33312;;$3.100 ;$3.300 ;33;F10394434;R60-Residential-Annual,
$3.300 ;17.02.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.540;No;No;2022;10.02.2022;550 SW 19th Terrace Unit#1925, Fort Lauderdale, FL 33312;;$3.300 ;$3.300 ;6;A11159268;R60-Residential-Annual,
$3.400 ;1.06.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.540;No;No;2022;10.05.2022;550 SW 19th Terrace, Fort Lauderdale, FL 33312;;$3.400 ;$3.400 ;11;A11201837;R60-Residential-Annual,
$2.650 ;14.04.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;1.540;No;No;2021;8.12.2022;11824 SW 247 terrace, Miami, FL 33032;;$2.600 ;$2.600 ;86;A11313150;R70-Townhouse/Villa-Annual,
$3.000 ;7.08.2021;Broward;Townhouse;Unfurnished;3;2;1;1;1.540;No;No;2021;17.07.2021;521 SW 19th Terrace, Fort Lauderdale, FL 33312;;$3.000 ;$3.000 ;12;F10293363;R70-Townhouse/Villa-Annual,
$3.900 ;15.08.2022;Palm Beach;Villa;Unfurnished;3;2;0;2;1.542;Yes;No;2021;17.06.2022;9203 Passiflora Way, Boca Raton, FL 33428;;$4.000 ;$4.300 ;35;R10809850;R70-Townhouse/Villa-Annual,
$2.850 ;18.03.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;1.544;Yes;No;2021;5.02.2023;10243 SW 231st Ln, Miami, FL 33190;;$2.850 ;$2.850 ;27;A11338513;R70-Townhouse/Villa-Annual,
$3.000 ;15.09.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;1;1.544;No;Yes;2022;13.07.2023;10007 SW 231 Ln, Miami, FL 33190;;$3.150 ;$3.150 ;47;A11418719;R70-Townhouse/Villa-Annual,
$3.500 ;20.10.2022;Broward;Townhouse;Unfurnished;3;2;1;1;1.545;No;No;2020;14.09.2022;1927 SW 5th Rd, Fort Lauderdale, FL 33312;;$3.500 ;$3.500 ;19;F10348552;R60-Residential-Annual,
$2.400 ;1.03.2024;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.545;No;No;2023;16.01.2024;16227 SW 292 street, Miami, FL 33033;;$2.399 ;$2.399 ;24;A11515455;R70-Townhouse/Villa-Annual,
$2.400 ;4.03.2023;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.545;No;Yes;2022;5.01.2023;11820 SW 247th Ter, Miami, FL 33032;;$2.600 ;$2.600 ;7;A11311070;R70-Townhouse/Villa-Annual,
$2.450 ;1.07.2024;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.545;No;No;2022;26.04.2024;28753 SW 132nd Ct, Miami, FL 33033;;$2.450 ;$2.450 ;10;A11576262;R70-Townhouse/Villa-Annual,
$2.500 ;1.05.2022;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.545;No;No;2022;16.03.2022;28753 SW 132nd Ct, Miami, FL 33033;;$2.500 ;$2.500 ;14;A11174999;R70-Townhouse/Villa-Annual,
$2.500 ;20.02.2023;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.545;No;No;2022;4.12.2022;12932 SW 232nd Ter Unit#0, Miami, FL 33032;;$2.500 ;$2.500 ;18;A11310960;R70-Townhouse/Villa-Annual,
$2.550 ;15.03.2023;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.545;No;No;2022;1.11.2022;11819 SW 247th Ter Unit#11819, Miami, FL 33032;;$2.650 ;$2.700 ;157;A11297088;R70-Townhouse/Villa-Annual,
$2.600 ;6.04.2024;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.545;No;Yes;2022;29.02.2024;11820 SW 247th Ter, Miami, FL 33032;;$2.600 ;$1.600 ;13;A11541282;R70-Townhouse/Villa-Annual,
$2.600 ;21.01.2022;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.545;Yes;No;2021;3.11.2021;10124 SW 228th Ter, Miami, FL 33190;;$2.600 ;$2.600 ;26;A11114591;R70-Townhouse/Villa-Annual,
$2.600 ;13.11.2021;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.545;Yes;No;2021;4.10.2021;10166 SW 228 Terrace, Miami, FL 33190;;$2.600 ;$2.600 ;18;A11106529;R70-Townhouse/Villa-Annual,
$2.650 ;1.04.2024;Miami-Dade;Villa;Unfurnished;3;2;1;0;1.545;No;No;2022;9.10.2023;23373 SW 129th Path Unit#23373, Miami, FL 33032;;$2.600 ;$2.750 ;167;A11466431;R70-Townhouse/Villa-Annual,
$2.700 ;13.12.2021;Miami-Dade;Townhouse;Unfurnished;3;2;1;0;1.545;Yes;No;2021;3.11.2021;10100 SW 228 Terrace, Miami, FL 33190;;$2.700 ;$2.700 ;29;A11120109;R70-Townhouse/Villa-Annual,
